ID,connection,eigenvector,closeness,betweenness,pagerank
1116,0.000985222,4.81E-06,0.06644627,0.003434437,0.000410836
1117,0.000985222,7.42E-07,0.062338779,0.002456256,0.000419334
1118,0.001477833,1.41E-07,0.058707849,0.000500623,0.000595117
1119,0.000985222,4.34E-08,0.055465996,0,0.000413305
1120,0.001970443,1.43E-07,0.058709547,0.001482445,0.000804382
1121,0.000492611,2.19E-08,0.05545539,0,0.000244798
1122,0.000492611,2.76E-09,0.052536232,0,0.000298839
1123,0.000985222,4.81E-06,0.066433223,0.001969472,0.00045121
1124,0.000985222,7.36E-07,0.062300516,0.000985222,0.000513712
1125,0.000492611,1.11E-07,0.058648485,0,0.000292477
1126,0.000985222,3.14E-05,0.070094265,0.002833328,0.00040712
1127,0.001477833,1.52E-06,0.061481616,0.005770823,0.000604094
1128,0.000985222,2.35E-07,0.057932137,0.001906389,0.000440042
1129,0.000985222,3.85E-08,0.054773083,0.000942006,0.000457048
1130,0.000985222,2.64E-08,0.052272435,6.87E-05,0.000457578
1131,0.000985222,1.20E-08,0.052163634,2.60E-05,0.000463338
1132,0.001477833,5.55E-07,0.058348423,0.003278837,0.000601948
1133,0.001477833,1.16E-07,0.055145061,0.002028671,0.000661889
1134,0.000492611,2.40E-08,0.05226436,0,0.000261024
1135,0.001477833,3.45E-07,0.058219571,0.002139083,0.000625272
1136,0.000985222,6.08E-08,0.055021006,0.000985222,0.000490522
1137,0.000492611,1.11E-08,0.052152913,0,0.000282786
1138,0.000985222,1.46E-06,0.061334864,0.002865786,0.000403535
1139,0.001477833,5.40E-07,0.058289783,0.002123973,0.000543509
1140,0.001477833,2.65E-07,0.058039799,0.001975437,0.000574416
1141,0.000985222,4.07E-08,0.052285898,2.18E-05,0.000404801
1142,0.001477833,1.49E-07,0.05511811,0.00053314,0.000555168
1143,0.001477833,1.78E-07,0.055164543,0.000131128,0.000547854
1144,0.000985222,5.17E-08,0.054861899,0.000472945,0.000408561
1145,0.001477833,3.07E-07,0.058069684,0.001837858,0.000526317
1146,0.000985222,1.14E-07,0.055028463,1.63E-05,0.000358584
1147,0.000985222,1.47E-06,0.061364529,0.002748302,0.000386882
1148,0.001970443,2.74E-07,0.055191539,0.000787239,0.000637296
1149,0.002463054,2.62E-07,0.055148058,0.001370716,0.000798399
1150,0.000985222,5.23E-08,0.052241495,7.28E-07,0.000381418
1151,0.001970443,6.33E-07,0.058316576,0.006168585,0.000644499
1152,0.001477833,1.56E-07,0.055113621,0.001947379,0.000528176
1153,0.000985222,6.73E-08,0.052269743,7.28E-07,0.000365176
1154,0.001477833,1.36E-07,0.052315543,1.39E-05,0.000500192
1155,0.001477833,2.49E-07,0.05793379,0.00241615,0.000558334
1156,0.001477833,8.25E-08,0.055023988,0.000528034,0.000540625
1157,0.002463054,1.52E-07,0.055143563,0.001677598,0.000876279
1158,0.000985222,4.86E-08,0.052306107,0,0.000375997
1159,0.001477833,5.27E-07,0.058284763,0.00456148,0.000554874
1160,0.000985222,1.09E-07,0.055080722,0.00097373,0.000408706
1161,0.000985222,3.18E-08,0.052236118,4.86E-07,0.000417572
1162,0.000985222,3.94E-08,0.052267051,1.10E-05,0.000400278
1163,0.000985222,7.17E-08,0.055022497,5.52E-05,0.000380832
1164,0.001477833,2.49E-07,0.057953637,0.002901145,0.000559723
1165,0.000985222,5.10E-08,0.054901961,0.000472622,0.000395936
1166,0.000985222,4.92E-08,0.052323633,4.24E-05,0.000385021
1167,0.000985222,4.80E-08,0.052283205,1.17E-05,0.000391722
1168,0.000985222,3.52E-08,0.052249562,4.86E-07,0.000411718
1169,0.000985222,1.12E-07,0.055092681,0.000973082,0.000403548
1170,0.001477833,5.36E-07,0.058298153,0.006023846,0.000545474
1171,0.002955665,1.79E-07,0.055161545,0.003150364,0.001008345
1172,0.000985222,5.74E-08,0.052280512,0,0.000363805
1173,0.001477833,7.40E-08,0.052323633,6.68E-06,0.000519341
1174,0.001477833,9.71E-08,0.055041891,0.000588051,0.000522284
1175,0.000985222,1.46E-06,0.061279319,0.00382308,0.000398407
1176,0.000985222,4.40E-08,0.052246873,8.17E-06,0.000415362
1177,0.000985222,3.56E-08,0.052219993,4.86E-07,0.000425004
1178,0.000985222,1.20E-07,0.05507325,0.000976562,0.000411257
1179,0.001970443,5.69E-07,0.058276397,0.006447683,0.000737029
1180,0.001970443,1.65E-07,0.055121104,0.001606063,0.000756364
1181,0.000985222,4.33E-08,0.052312846,0.000127664,0.0004238
1182,0.000985222,4.38E-08,0.054890085,0.00055788,0.000444505
1183,0.000985222,2.25E-07,0.057836406,0.001472006,0.000449349
1184,0.000985222,1.45E-06,0.061201725,0.002407659,0.000437709
1185,0.001477833,1.55E-07,0.055092681,0.000985222,0.000598194
1186,0.000492611,3.35E-08,0.052217306,0,0.000243268
1187,0.000985222,4.28E-08,0.054901961,0.000571152,0.000445623
1188,0.000985222,3.91E-08,0.052323633,0.000140937,0.00042592
1189,0.002955665,1.46E-07,0.05513308,0.00454271,0.001145933
1190,0.000985222,3.91E-08,0.052257633,9.14E-06,0.000419257
1191,0.000985222,3.19E-08,0.052229398,4.86E-07,0.0004304
1192,0.000985222,1.09E-07,0.055079227,0.000975591,0.000420058
1193,0.001477833,5.27E-07,0.058283089,0.007412349,0.000575712
1194,0.000985222,4.15E-08,0.052254942,0,0.000410835
1195,0.000985222,4.15E-08,0.052254942,0,0.000410835
1196,0.000985222,2.25E-07,0.057849591,0.00148455,0.00045004
1197,0.000985222,1.45E-06,0.061209106,0.002418989,0.000437989
1198,0.000492611,3.18E-08,0.052253597,0,0.000236246
1199,0.000492611,1.06E-07,0.055046369,0,0.000241626
1200,0.001970443,5.47E-07,0.058251313,0.007859923,0.000788809
1201,0.001970443,1.32E-07,0.055059806,0.003935545,0.00077915
1202,0.000985222,3.56E-08,0.052191798,1.94E-06,0.000424578
1203,0.000985222,3.20E-08,0.052187773,4.86E-07,0.000435551
1204,0.000985222,1.13E-07,0.055050847,0.000982794,0.000426821
1205,0.000985222,3.74E-08,0.052190457,0,0.000418574
1206,0.001477833,3.91E-08,0.052191798,0.000985222,0.000632361
1207,0.001477833,1.13E-07,0.055028463,0.001969472,0.0006245
1208,0.001477833,5.15E-07,0.058224581,0.003936517,0.000634248
1209,0.000492611,9.88E-08,0.055022497,0,0.000253761
1210,0.000985222,3.05E-08,0.052160954,0,0.000436072
1211,0.000985222,3.05E-08,0.052160954,0,0.000436072
1212,0.000985222,4.90E-07,0.058224581,0.00393506,0.000455154
1213,0.000985222,9.78E-08,0.055031447,0.002952752,0.000487969
1214,0.000985222,2.13E-08,0.052167656,0.001969472,0.000519007
1215,0.000985222,4.98E-09,0.049584758,0.000985222,0.000559219
1216,0.000492611,1.16E-09,0.047243361,0,0.000311633
1217,0.000985222,4.90E-07,0.058217901,0.002952752,0.000463187
1218,0.000985222,9.78E-08,0.055022497,0.001969472,0.000505823
1219,0.000985222,2.12E-08,0.052156933,0.000985222,0.00054871
1220,0.000492611,4.68E-09,0.04957265,0,0.000308171
1221,0.000985222,1.18E-08,0.05217436,0.002952752,0.000492368
1222,0.000985222,2.46E-09,0.049593238,0.001969472,0.000522341
1223,0.000492611,1.30E-10,0.045122141,0,0.000312722
1224,0.000985222,5.61E-10,0.047253259,0.000985222,0.000560561
1225,0.000985222,6.18E-08,0.055035922,0.00393506,0.000463867
1226,0.001970443,3.51E-07,0.058226251,0.006023037,0.000849136
1227,0.000985222,5.31E-07,0.058341716,0.000450392,0.00042221
1228,0.000492611,5.95E-08,0.055023988,0,0.000254248
1229,0.000492611,2.29E-07,0.057915609,0,0.000256379
1230,0.001477833,1.52E-06,0.061474169,0.00757071,0.000643626
1231,0.001970443,6.30E-07,0.058341716,0.002908105,0.000702907
1232,0.001970443,4.27E-07,0.058214562,0.001955076,0.000707526
1233,0.001477833,1.54E-06,0.061474169,0.005126755,0.000558542
1234,0.001477833,2.64E-07,0.057922219,0.001452939,0.000611065
1235,0.000985222,1.19E-07,0.055019514,3.79E-05,0.000397164
1236,0.000985222,7.67E-08,0.052300716,4.86E-07,0.000397447
1237,0.001970443,2.27E-07,0.055182537,0.001637957,0.000738788
1238,0.000492611,4.71E-08,0.052298021,0,0.00023081
1239,0.000985222,1.40E-07,0.055130085,0.000331515,0.000392287
1240,0.000492611,4.23E-08,0.0547524,0,0.000246885
1241,0.003448276,0.000680052,0.072324355,0.01079228,0.001077779
1242,0.002955665,0.000106818,0.063228057,8.25E-06,0.000933091
1243,0.000985222,0.000116934,0.067453065,0.000163475,0.000338375
1244,0.000985222,0.000116934,0.067453065,0.000163475,0.000338375
1245,0.000985222,0.000116934,0.067453065,0.000163475,0.000338375
1246,0.000985222,0.000116934,0.067453065,0.000163475,0.000338375
1247,0.001970443,0.000125323,0.067466516,0.002624587,0.000679739
1248,0.000985222,1.91E-05,0.06320837,0.000985222,0.000438625
1249,0.000492611,2.84E-06,0.059452336,0,0.000261092
1250,0.001970443,0.000125258,0.067462032,0.001640337,0.000677846
1251,0.000492611,1.86E-05,0.063200498,0,0.000217132
1252,0.000985222,3.73E-05,0.063212306,9.71E-07,0.000360802
1253,0.000985222,0.003859994,0.077894171,0.011758565,0.000341125
1254,0.002463054,0.000262369,0.066566107,0.00688417,0.001012495
1255,0.000985222,4.08E-05,0.062417366,0.000492368,0.000434698
1256,0.000985222,1.21E-05,0.058755427,2.43E-07,0.000442936
1257,0.000985222,4.08E-05,0.062417366,0.000492368,0.000434698
1258,0.000985222,0.00160565,0.071275587,0.007854581,0.000373586
1259,0.000985222,3.98E-05,0.062417366,0.000985222,0.000483839
1260,0.000492611,5.92E-06,0.058752026,0,0.000279281
1261,0.000985222,3.98E-05,0.062417366,0.000985222,0.000483839
1262,0.000492611,5.92E-06,0.058752026,0,0.000279281
1263,0.002955665,0.004276689,0.077930055,0.006009822,0.001120727
1264,0.000985222,0.000887319,0.072375927,0.000153523,0.000389057
1265,0.000985222,0.000664407,0.072303747,0.000492368,0.000414458
1266,0.000985222,0.000197332,0.067435139,2.43E-07,0.000424835
1267,0.000985222,0.000664407,0.072303747,0.000492368,0.000414458
1268,0.000985222,0.001698456,0.071343221,0.000111115,0.00036617
1269,0.000492611,0.000635103,0.072298597,0,0.000233175
1270,0.000492611,0.000635103,0.072298597,0,0.000233175
1271,0.000985222,3.41E-09,0.057270214,0.004916397,0.000482652
1272,0.000985222,5.66E-10,0.054181013,0.00393506,0.000497214
1273,0.000985222,1.00E-10,0.051405419,0.002952752,0.0005106
1274,0.000985222,2.00E-11,0.048897989,0.001969472,0.00053369
1275,0.000985222,4.80E-12,0.046621653,0.000985222,0.000567592
1276,0.000492611,1.29E-12,0.044545873,0,0.00031595
1277,0.001970443,8.51E-07,0.069054665,0.011771918,0.00078531
1278,0.000985222,1.35E-07,0.064600305,0.000492368,0.000426022
1279,0.001477833,1.35E-07,0.064629099,0.00785798,0.000660678
1280,0.000492611,2.07E-08,0.060707557,0,0.000261226
1281,0.000985222,1.35E-07,0.064600305,0.000492368,0.000426022
1282,0.000985222,2.47E-08,0.062195533,0.000985222,0.000518678
1283,0.000492611,3.95E-09,0.05855544,0,0.000294712
1284,0.001477833,5.25E-06,0.074109229,0.016291605,0.000571956
1285,0.001477833,9.81E-07,0.071011299,0.006217941,0.000578882
1286,0.001477833,1.07E-06,0.068904654,0.003973732,0.000523783
1287,0.000985222,1.54E-07,0.066313864,0.001969472,0.000458908
1288,0.000985222,3.33E-05,0.077768839,0.014351688,0.00039283
1289,0.000492611,1.20E-09,0.048418642,0,0.000307697
1290,0.000985222,4.95E-09,0.050881019,0.000985222,0.00054752
1291,0.000985222,1.97E-08,0.053604436,0.001969472,0.000504403
1292,0.001477833,8.08E-08,0.056632724,0.005901133,0.00069036
1293,0.000985222,1.97E-08,0.053604436,0.001969472,0.000504403
1294,0.000985222,4.95E-09,0.050881019,0.000985222,0.00054752
1295,0.000492611,1.20E-09,0.048418642,0,0.000307697
1296,0.000985222,3.29E-07,0.06000946,0.006876158,0.000449487
1297,0.000492611,1.83E-08,0.053564832,0,0.000294518
1298,0.001477833,8.01E-08,0.056594831,0.001969958,0.000774175
1299,0.000985222,3.29E-07,0.05998109,0.002952752,0.000478752
1300,0.000492611,1.83E-08,0.053564832,0,0.000294518
1301,0.000492611,1.83E-08,0.053564832,0,0.000294518
1302,0.001477833,8.01E-08,0.056594831,0.001969958,0.000774175
1303,0.000985222,3.29E-07,0.05998109,0.002952752,0.000478752
1304,0.000492611,1.83E-08,0.053564832,0,0.000294518
1305,0.000492611,1.84E-08,0.053581798,0,0.000280594
1306,0.001477833,8.04E-08,0.056613771,0.003936517,0.000725333
1307,0.000985222,1.96E-08,0.053587456,0.001969472,0.000518485
1308,0.000985222,4.93E-09,0.05086572,0.000985222,0.000556584
1309,0.000492611,1.19E-09,0.048404788,0,0.000311746
1310,0.000492611,1.83E-08,0.053564832,0,0.000294518
1311,0.001477833,8.01E-08,0.056594831,0.001969958,0.000774175
1312,0.000492611,1.83E-08,0.053564832,0,0.000294518
1313,0.000985222,1.52E-06,0.06379435,0.00393506,0.000430934
1314,0.000492611,2.06E-10,0.044188071,0,0.000268484
1315,0.001477833,8.15E-10,0.046229874,0.000985464,0.000680223
1316,0.000985222,1.53E-09,0.048464881,0.000984251,0.000451592
1317,0.000985222,1.53E-09,0.048464881,0.000984251,0.000451592
1318,0.001477833,5.46E-09,0.050926971,0.003935303,0.000639673
1319,0.000985222,1.98E-08,0.053646934,0.004916397,0.000441319
1320,0.001477833,8.09E-08,0.056670668,0.009820169,0.000644539
1321,0.000985222,3.29E-07,0.060037856,0.010784026,0.000434452
1322,0.000985222,1.98E-08,0.053641264,0.002952752,0.000479189
1323,0.001477833,5.32E-09,0.050916752,0.001969958,0.000772761
1324,0.000492611,1.29E-09,0.048451,0,0.000294833
1325,0.000492611,1.29E-09,0.048451,0,0.000294833
1326,0.000492611,2.08E-10,0.044205392,0,0.000267786
1327,0.001477833,8.22E-10,0.046248832,0.000985464,0.000679339
1328,0.000985222,1.55E-09,0.048485717,0.000984251,0.000449645
1329,0.001477833,5.50E-09,0.050949979,0.003935303,0.000637046
1330,0.000985222,1.55E-09,0.048485717,0.000984251,0.000449645
1331,0.000985222,2.00E-08,0.053672466,0.004916397,0.000435461
1332,0.001477833,8.13E-08,0.056699159,0.012752527,0.000630633
1333,0.000985222,3.29E-07,0.060059172,0.01370473,0.000428777
1334,0.001477833,2.12E-08,0.053675304,0.005900648,0.000680116
1335,0.000985222,5.38E-09,0.050949979,0.002952752,0.000485178
1336,0.000985222,1.40E-09,0.048485717,0.001969472,0.000518935
1337,0.000985222,3.68E-10,0.046246725,0.000985222,0.000557532
1338,0.000492611,9.18E-11,0.044203467,0,0.000311765
1339,0.000985222,5.36E-09,0.050944864,0.000985222,0.000513848
1340,0.000492611,1.30E-09,0.048476454,0,0.000293198
1341,0.000492611,1.83E-08,0.053564832,0,0.000294518
1342,0.001477833,8.01E-08,0.056594831,0.001969958,0.000774175
1343,0.000492611,1.83E-08,0.053564832,0,0.000294518
1344,0.000492611,4.61E-09,0.050852977,0,0.000305388
1345,0.000985222,1.95E-08,0.053576141,0.000985222,0.000545663
1346,0.001477833,8.04E-08,0.0566043,0.002953723,0.000746112
1347,0.000492611,1.84E-08,0.053573314,0,0.000285709
1348,0.000985222,3.29E-07,0.05998818,0.00393506,0.000467925
1349,0.000492611,1.83E-08,0.053564832,0,0.000294518
1350,0.001477833,8.01E-08,0.056594831,0.001969958,0.000774175
1351,0.000492611,1.83E-08,0.053564832,0,0.000294518
1352,0.000985222,3.29E-07,0.05998109,0.002952752,0.000478752
1353,0.000492611,1.83E-08,0.053564832,0,0.000294518
1354,0.001477833,8.01E-08,0.056594831,0.001969958,0.000774175
1355,0.000985222,3.29E-07,0.05998109,0.002952752,0.000478752
1356,0.000492611,1.83E-08,0.053564832,0,0.000294518
1357,0.000985222,2.42E-08,0.053618595,0.000985222,0.000478767
1358,0.002463054,9.79E-08,0.05665169,0.007864536,0.000994564
1359,0.000985222,3.33E-07,0.060023655,0.008832034,0.000415829
1360,0.000985222,2.42E-08,0.053618595,0.000985222,0.000478767
1361,0.000492611,5.80E-09,0.050891223,0,0.000277254
1362,0.000985222,2.69E-08,0.053620011,0.000492125,0.000408182
1363,0.001477833,1.65E-08,0.050897603,7.28E-07,0.000582755
1364,0.001477833,2.97E-08,0.053621427,0.001476376,0.000579522
1365,0.000985222,1.13E-08,0.050896327,0,0.000403144
1366,0.000492611,5.80E-09,0.050891223,0,0.000277254
1367,0.000985222,2.53E-07,0.065759637,0.014872986,0.000394263
1368,0.001970443,1.11E-06,0.069788229,0.017286714,0.000681862
1369,0.000985222,3.57E-07,0.062323468,0.014664135,0.00041412
1370,0.001970443,4.84E-06,0.073628087,0.23675524,0.000662725
1371,0.000985222,8.12E-08,0.045124147,0.000985222,0.000478511
1372,0.000492611,2.05E-08,0.043176791,0,0.000277177
1373,0.001477833,3.01E-07,0.047253259,0.007860408,0.000596304
1374,0.001477833,8.99E-08,0.045132173,0.004916883,0.00061683
1375,0.001477833,2.83E-08,0.043189652,0.001968987,0.000661518
1376,0.001477833,1.49E-08,0.041405756,0.000985707,0.000672562
1377,0.000492611,7.18E-09,0.041402378,0,0.000261181
1378,0.001477833,1.02E-06,0.049576282,0.028120956,0.00050987
1379,0.000985222,2.65E-08,0.043187814,0.000983765,0.000439385
1380,0.000985222,1.97E-06,0.047319347,0.0224144,0.000361538
1381,0.000985222,6.21E-06,0.038354715,1.62E-07,0.000346966
1382,0.000492611,3.32E-06,0.041507351,0,0.000215139
1383,0.001477833,1.42E-05,0.043302048,0.008300092,0.000482839
1384,0.004926108,2.87E-05,0.041529429,0.005401239,0.001564619
1385,0.004433498,2.78E-05,0.041532827,0.009324402,0.001353857
1386,0.001477833,1.40E-05,0.039882122,0.000492368,0.000482823
1387,0.000985222,6.89E-06,0.039878988,0.000491397,0.000366095
1388,0.001477833,7.27E-06,0.039885256,0.004426457,0.000552753
1389,0.001970443,1.49E-05,0.043303895,0.009285314,0.000665939
1390,0.000985222,1.26E-05,0.039880555,0,0.000335113
1391,0.000985222,1.26E-05,0.039880555,0,0.000335113
1392,0.000492611,6.39E-06,0.039874288,0,0.000207027
1393,0.000492611,6.39E-06,0.039874288,0,0.000207027
1394,0.000492611,6.39E-06,0.039874288,0,0.000207027
1395,0.001477833,1.40E-05,0.039882122,0.000492368,0.000482823
1396,0.000985222,1.70E-06,0.038360513,0.002952752,0.000437782
1397,0.000985222,4.00E-07,0.036946709,0.001969472,0.000490388
1398,0.000492611,2.08E-08,0.03440678,0,0.00030373
1399,0.000985222,9.35E-08,0.035632164,0.000985222,0.000538988
1400,0.000985222,1.71E-06,0.04327251,0.000985222,0.000445237
1401,0.000492611,3.82E-07,0.041478515,0,0.000262857
1402,0.000492611,7.00E-09,0.033157473,0,0.000275544
1403,0.001477833,2.46E-08,0.034294016,0.002953723,0.000708615
1404,0.000985222,1.18E-07,0.046962476,0.001969472,0.000472092
1405,0.000985222,7.17E-08,0.035507513,0.00393506,0.000418533
1406,0.000985222,7.62E-09,0.033158557,0.000985222,0.000529994
1407,0.001477833,2.73E-08,0.03768681,0.00072663,0.000546732
1408,0.000985222,2.07E-08,0.037684011,0.000339936,0.000387232
1409,0.001970443,5.95E-08,0.03915744,0.005693136,0.000686315
1410,0.000985222,5.22E-09,0.038552112,0.000985222,0.000525527
1411,0.000492611,1.44E-09,0.037121697,0,0.000297911
1412,0.000985222,1.75E-08,0.040095597,0.001969472,0.000469894
1413,0.002463054,1.78E-07,0.045441318,0.027187961,0.00089532
1414,0.000985222,1.36E-08,0.036320046,6.07E-07,0.000392652
1415,0.000985222,2.34E-08,0.038947086,0.000779303,0.000374694
1416,0.001477833,1.03E-06,0.049632038,0.050397354,0.000492818
1417,0.000985222,5.03E-08,0.043468951,0.000985222,0.000452358
1418,0.000492611,1.33E-08,0.041658971,0,0.000266011
1419,0.000492611,9.63E-09,0.033244354,0,0.000242261
1420,0.002463054,3.37E-08,0.034386963,0.00564524,0.000989897
1421,0.001477833,1.22E-08,0.035356614,0.0042876,0.000607828
1422,0.000985222,4.82E-09,0.034154385,0.002045636,0.000419481
1423,0.000985222,4.20E-09,0.036432161,0.004958381,0.000441115
1424,0.000985222,4.89E-09,0.032182377,6.14E-05,0.000416031
1425,0.001970443,4.59E-09,0.033031225,0.001187419,0.000815959
1426,0.000492611,9.63E-09,0.033244354,0,0.000242261
1427,0.000985222,2.52E-09,0.03758772,0.005795282,0.00045809
1428,0.000985222,4.90E-09,0.0388606,0.006653885,0.000464452
1429,0.001477833,5.47E-08,0.041780723,0.010348301,0.000665916
1430,0.000985222,1.57E-08,0.040249028,0.007534767,0.000458817
1431,0.003940887,1.77E-07,0.043491302,0.028447143,0.001686509
1432,0.000492611,4.64E-08,0.041679499,0,0.000253669
1433,0.000492611,4.64E-08,0.041679499,0,0.000253669
1434,0.000492611,4.64E-08,0.041679499,0,0.000253669
1435,0.000492611,1.31E-08,0.040014192,0,0.000283823
1436,0.000985222,4.98E-08,0.041681211,0.000985222,0.000495616
1437,0.001970443,6.00E-08,0.041698334,0.010793252,0.000905672
1438,0.000492611,1.59E-08,0.040029973,0,0.000266049
1439,0.000492611,1.59E-08,0.040029973,0,0.000266049
1440,0.001477833,1.93E-08,0.040042607,0.00785798,0.00070323
1441,0.002463054,7.61E-09,0.038510424,0.00590259,0.001203668
1442,0.000492611,2.08E-09,0.037083044,0,0.00027886
1443,0.000492611,2.08E-09,0.037083044,0,0.00027886
1444,0.000492611,2.08E-09,0.037083044,0,0.00027886
1445,0.001477833,2.47E-09,0.037085754,0.001969958,0.000780658
1446,0.000492611,6.89E-10,0.035760213,0,0.000294561
1447,0.000492611,6.89E-10,0.035760213,0,0.000294561
1448,0.000492611,5.19E-09,0.03850166,0,0.000273032
1449,0.002955665,3.32E-07,0.045343876,0.033123343,0.001152002
1450,0.000492611,8.51E-08,0.043377922,0,0.000236367
1451,0.001477833,4.02E-07,0.047398898,0.01793621,0.000578451
1452,0.001477833,4.12E-07,0.047398898,0.018566368,0.000548501
1453,0.001477833,1.29E-07,0.04338163,0.000995378,0.000620457
1454,0.000492611,4.64E-08,0.041679499,0,0.000253669
1455,0.000492611,3.31E-08,0.041578764,0,0.000250377
1456,0.000985222,1.38E-07,0.045258957,0.000641772,0.000406401
1457,0.000985222,1.55E-08,0.04010748,0.000985222,0.000508088
1458,0.000492611,4.13E-09,0.038561632,0,0.000290525
1459,0.000985222,7.43E-08,0.035554777,0.005918321,0.00038525
1460,0.001477833,1.25E-08,0.03324871,0.001887725,0.000595943
1461,0.000985222,4.89E-09,0.032182377,6.14E-05,0.000416031
1462,0.000985222,9.12E-08,0.043379776,0.000985222,0.000468113
1463,0.000492611,2.35E-08,0.041577061,0,0.000273546
1464,0.001970443,1.16E-06,0.049651461,0.05766665,0.000661369
1465,0.001477833,1.03E-06,0.049593238,0.04010824,0.00049789
1466,0.000985222,1.04E-08,0.036278505,6.47E-07,0.000401169
1467,0.001970443,2.09E-08,0.037642085,0.001602904,0.000757998
1468,0.002463054,4.45E-08,0.039109159,0.010570835,0.000869642
1469,0.000985222,1.25E-08,0.038879951,0.000787071,0.00038808
1470,0.001477833,2.67E-08,0.041926556,0.014449921,0.000548695
1471,0.001477833,5.74E-08,0.04354728,0.015328697,0.000569489
1472,0.001477833,9.90E-08,0.045341851,0.00904389,0.000598932
1473,0.000492611,2.51E-08,0.043376068,0,0.00024377
1474,0.001477833,9.90E-08,0.045341851,0.00904389,0.000598932
1475,0.000985222,7.73E-08,0.037887978,0.006905582,0.000365071
1476,0.000985222,1.98E-08,0.040445498,0.005486893,0.000377887
1477,0.000985222,1.56E-08,0.037639293,0.000401076,0.000392954
1478,0.001477833,2.33E-08,0.04044711,0.007222573,0.000543192
1479,0.001477833,3.09E-07,0.047361299,0.019880469,0.000554639
1480,0.000985222,7.26E-09,0.034103891,0.000163568,0.000393331
1481,0.001477833,1.41E-08,0.03530619,0.001567303,0.000543101
1482,0.000985222,1.13E-08,0.033179151,4.10E-05,0.000390398
1483,0.001970443,3.22E-08,0.034316046,0.001383966,0.000701335
1484,0.001477833,9.82E-09,0.036390363,0.003272017,0.000538887
1485,0.001477833,1.36E-08,0.03530619,0.000954777,0.000539422
1486,0.000985222,5.79E-09,0.036387754,0.000877459,0.000385142
1487,0.001477833,6.79E-09,0.037583545,0.005918012,0.000559037
1488,0.000985222,9.01E-09,0.038880696,0.006793538,0.000398052
1489,0.001477833,2.80E-08,0.040308169,0.00769309,0.000582964
1490,0.000985222,5.07E-08,0.041898,0.004296267,0.000401642
1491,0.000985222,5.07E-08,0.041898,0.004296267,0.000401642
1492,0.000985222,7.39E-08,0.035518695,0.001269224,0.000366061
1493,0.001477833,1.73E-07,0.043646528,0.010495437,0.000570244
1494,0.000492611,7.47E-09,0.03640472,0,0.000228966
1495,0.000985222,1.56E-08,0.03531356,3.41E-05,0.000388819
1496,0.001970443,2.63E-08,0.037779391,0.00306819,0.000731635
1497,0.001970443,4.28E-08,0.036604277,0.002169928,0.000691052
1498,0.001477833,3.17E-08,0.037779391,0.001840358,0.000505662
1499,0.001477833,3.26E-08,0.039068514,0.001776227,0.000506804
1500,0.001970443,3.80E-08,0.039070018,0.00226894,0.000660479
1501,0.000985222,1.96E-08,0.037603038,2.83E-07,0.000358439
1502,0.001477833,3.10E-08,0.039071522,0.004293937,0.000520661
1503,0.000985222,1.91E-08,0.037607218,1.23E-06,0.000362369
1504,0.000985222,6.60E-08,0.042015937,0.005822944,0.00036271
1505,0.002463054,8.55E-08,0.042022895,0.009759704,0.000898349
1506,0.001477833,1.88E-07,0.043736804,0.017270124,0.000532899
1507,0.000985222,7.69E-08,0.035527398,0.000950182,0.000364068
1508,0.000985222,1.19E-08,0.036406026,0.000227866,0.000393838
1509,0.000985222,5.88E-07,0.045625155,0.018201428,0.000357035
1510,0.000492611,2.23E-08,0.040328989,0,0.000226845
1511,0.002463054,6.76E-08,0.040481793,0.010961523,0.000813644
1512,0.000985222,2.60E-08,0.040330592,0.000492368,0.000404363
1513,0.000985222,2.60E-08,0.040330592,0.000492368,0.000404363
1514,0.000985222,1.37E-08,0.038769313,2.43E-07,0.000416958
1515,0.001477833,1.89E-08,0.03775831,0.001450176,0.000586445
1516,0.001477833,2.45E-08,0.039048975,0.00362493,0.000549561
1517,0.001970443,3.79E-08,0.036591081,0.001337377,0.00072341
1518,0.000985222,1.52E-08,0.037756905,0.000492085,0.000393708
1519,0.000985222,1.65E-08,0.039044468,0.001353056,0.000392727
1520,0.001970443,2.45E-08,0.037759714,0.001942584,0.000741384
1521,0.000985222,1.91E-08,0.03904597,0.001354791,0.000382992
1522,0.000985222,5.73E-08,0.041996814,0.004936194,0.000383209
1523,0.001477833,6.14E-08,0.041998552,0.005921416,0.000587592
1524,0.000492611,5.32E-09,0.036385145,0,0.000240424
1525,0.000985222,7.54E-08,0.035521181,0.000751152,0.000370267
1526,0.000492611,6.85E-09,0.036386449,0,0.000231844
1527,0.000985222,5.85E-07,0.045614902,0.013609255,0.000364404
1528,0.002463054,4.67E-08,0.040455977,0.009065252,0.000886039
1529,0.000492611,1.57E-08,0.040306568,0,0.000239783
1530,0.000492611,1.38E-08,0.037749884,0,0.000244633
1531,0.001477833,1.64E-08,0.037752692,0.001969958,0.00071477
1532,0.001477833,3.48E-08,0.040623562,0.016401659,0.000590822
1533,0.001477833,1.78E-07,0.043819885,0.020849024,0.000573033
1534,0.000985222,7.85E-08,0.037961664,0.0087247,0.000387622
1535,0.000492611,4.63E-09,0.036379928,0,0.00027557
1536,0.000492611,4.63E-09,0.036379928,0,0.00027557
1537,0.000492611,1.38E-08,0.037749884,0,0.000244633
